time,X,Y,Z,V,max,may,maz,mav
110.686,0.397437,-2.60968,-10.668563,10.990297,0.615,-2.382,-9.719,10.04
110.708,0.531513,-2.542642,-10.778696,11.087282,0.576,-2.534,-9.981,10.326
110.726,1.278504,-2.537854,-10.266336,10.652368,0.597,-2.64,-10.32,10.68
110.746,0.632069,-1.958457,-9.749189,9.964023,0.71,-2.412,-10.366,10.674
110.766,0.268151,-1.982399,-9.600749,9.806946,0.678,-2.255,-10.099,10.378
110.788,0.387861,-1.254562,-10.390836,10.473482,0.642,-1.933,-10.002,10.224
110.806,1.04866,-1.814805,-11.123461,11.319213,0.584,-1.753,-10.216,10.391
110.826,0.775721,-2.456451,-11.927913,12.202909,0.62,-1.877,-10.761,10.951
110.846,0.301669,-3.102885,-10.271125,10.733821,0.628,-2.157,-10.928,11.182
110.87,1.541866,-2.30801,-8.049306,8.514434,0.917,-2.421,-10.343,10.693
110.886,0.54109,-0.565032,-9.543288,9.575301,0.79,-2.108,-9.948,10.257
110.906,-0.033519,-1.699883,-9.844957,9.990691,0.588,-1.919,-9.427,9.704
110.926,0.933739,-0.852336,-9.557653,9.640907,0.746,-1.356,-9.249,9.43
110.949,0.038307,-0.311246,-9.064447,9.06987,0.37,-0.857,-9.503,9.569
110.966,-0.019154,-0.905008,-9.169792,9.214364,0.23,-0.942,-9.409,9.479
110.986,-0.071826,-0.588974,-11.3964,11.411836,0.22,-0.664,-9.797,9.834
111.006,-0.818817,-1.723825,-10.903194,11.068951,-0.218,-0.882,-10.133,10.191
111.03,1.953669,-1.201889,-9.653421,9.922193,0.261,-1.105,-10.281,10.404
111.046,1.106121,-0.699107,-10.103531,10.187914,0.542,-1.053,-10.514,10.648
111.066,-0.383072,-1.149217,-10.534488,10.603909,0.464,-1.194,-10.299,10.446
111.086,-0.416591,-0.114922,-11.03727,11.045726,0.565,-0.791,-10.332,10.44
111.109,-0.335188,-0.617704,-9.758766,9.78404,-0.007,-0.645,-10.359,10.405
111.126,0.952892,-1.426944,-8.719683,8.886903,-0.045,-0.827,-10.013,10.08
111.146,-0.469264,-1.80044,-8.643068,8.841064,-0.067,-0.99,-9.54,9.639
111.166,0.694318,-2.149993,-7.230489,7.575257,0.211,-1.499,-8.588,8.772
111.188,0.723049,-1.177947,-7.412448,7.540209,0.475,-1.639,-8.001,8.211
111.206,1.628057,-1.015141,-7.771579,8.004906,0.644,-1.536,-7.764,7.99
111.226,1.910573,-0.675165,-9.763555,9.971617,1.239,-1.255,-8.045,8.273
111.246,1.11091,-1.929727,-11.152191,11.372305,1.343,-1.2,-9.025,9.222
111.268,0.847547,-3.399766,-10.146626,10.73456,1.374,-1.755,-9.709,10.021
111.286,-0.517148,-2.662352,-9.605537,9.981078,0.838,-2.167,-10.167,10.515
111.306,0.138864,-2.03986,-8.5473,8.788439,0.395,-2.508,-9.863,10.219
111.326,1.063026,-0.967257,-8.643068,8.761749,0.383,-2.267,-9.236,9.566
111.349,1.671153,-0.847547,-7.996634,8.213235,0.589,-1.629,-8.698,8.936
111.366,2.111686,-0.636858,-9.02614,9.291717,1.246,-1.123,-8.553,8.764
111.386,0.881066,-1.292869,-9.902418,10.025252,1.432,-0.936,-8.892,9.073
111.406,0.651223,-1.991976,-9.615114,9.840858,1.329,-1.192,-9.135,9.343
111.429,-0.167594,-1.733402,-10.295067,10.44132,0.869,-1.414,-9.71,9.9
111.446,0.277727,-2.197877,-10.481815,10.713368,0.411,-1.804,-10.074,10.255
111.466,0.555455,-1.331176,-10.515334,10.613803,0.329,-1.814,-10.227,10.402
111.486,0.746991,-1.25935,-9.528923,9.640764,0.353,-1.63,-10.205,10.352
111.508,1.484405,-0.363919,-9.552865,9.674354,0.766,-1.288,-10.02,10.161
111.526,-0.277727,-1.407791,-11.032481,11.125406,0.627,-1.091,-10.157,10.264
111.546,1.968034,-2.178724,-9.260772,9.715034,0.98,-1.302,-9.844,10.039
111.566,2.164358,-0.751779,-9.514558,9.786543,1.335,-1.176,-9.84,10.075
111.588,0.507571,-1.891419,-12.066776,12.224655,1.091,-1.557,-10.469,10.713
111.606,-0.521936,-2.657564,-12.090718,12.390341,1.03,-1.87,-10.733,11.029
111.626,-0.148441,-1.953669,-9.911995,10.103786,0.5,-1.814,-10.896,11.126
111.646,0.23942,-0.876278,-10.002975,10.044137,0.019,-1.845,-11.018,11.191
111.668,-0.368707,-1.436521,-10.951078,11.051048,-0.2,-1.731,-10.739,10.897
111.686,-0.555455,-2.044648,-10.0748,10.295179,-0.208,-1.578,-10.235,10.374
111.706,1.249773,-1.268927,-7.024588,7.246857,0.141,-1.407,-9.513,9.659
111.726,1.790863,0.407014,-7.082048,7.316301,0.529,-1.086,-8.783,8.977
111.748,0.861913,-0.181959,-9.126697,9.169111,0.837,-0.772,-8.327,8.507
111.766,0.009577,-0.976834,-10.97502,11.018411,0.978,-0.505,-8.552,8.688
111.786,-0.392649,-1.565808,-10.381259,10.50602,0.567,-0.579,-9.391,9.502
111.806,-0.287304,-1.82917,-9.485827,9.66485,0.048,-1.138,-9.992,10.09
111.828,1.125275,-1.790863,-8.791509,9.042348,0.114,-1.541,-9.908,10.058
111.846,0.047884,-2.475605,-9.639056,9.952001,0.123,-1.915,-9.574,9.791
111.866,0.014365,-2.825158,-10.113108,10.500318,0.225,-2.23,-9.507,9.79
111.886,0.378284,-2.499547,-8.360553,8.734396,0.391,-2.398,-9.226,9.557
111.907,0.579397,-1.924938,-6.766014,7.058331,0.255,-2.431,-8.72,9.061
111.926,0.636858,-1.144428,-7.125144,7.244514,0.402,-2.099,-8.091,8.384
111.946,-1.244985,-1.862689,-9.873688,10.124688,0.087,-1.858,-8.031,8.291
111.966,-0.54109,-3.404555,-9.02614,9.662038,-0.142,-2.084,-8.198,8.522
111.988,0.938527,-1.546654,-8.619126,8.806947,-0.053,-1.99,-8.661,8.96
112.006,0.823605,-0.948104,-9.610326,9.692037,-0.006,-1.941,-9.282,9.571
112.026,0.244209,-1.331176,-11.377247,11.457461,0.366,-1.808,-9.658,9.905
112.046,0.014365,-2.408567,-10.266336,10.545097,0.505,-1.559,-9.968,10.125
112.069,0.967257,-1.072602,-9.840169,9.945601,0.512,-1.44,-10.274,10.41
112.086,1.240196,-1.077391,-10.0748,10.207863,0.617,-1.472,-10.39,10.539
112.106,0.766145,-2.1883,-11.013328,11.254733,0.747,-1.687,-10.299,10.488
112.126,0.890643,-2.475605,-9.217676,9.585792,0.966,-1.703,-10.037,10.249
112.148,2.154782,-1.326388,-8.925584,9.277308,1.263,-1.767,-9.808,10.081
112.166,1.479617,-1.393425,-10.117896,10.320015,1.323,-1.846,-9.819,10.109
112.186,0.756568,-2.509123,-11.271901,11.572547,1.32,-1.926,-9.883,10.189
112.206,0.866701,-2.906561,-9.725247,10.187232,1.314,-2.034,-10.01,10.339
112.228,1.723825,-1.575385,-9.399636,9.685379,1.207,-2.096,-10.129,10.441
112.246,0.368707,-2.025495,-10.113108,10.320539,0.929,-2.254,-10.127,10.441
112.266,1.426944,-2.37026,-8.963891,9.381132,1.097,-2.219,-9.55,9.894
112.286,0.995988,-1.776498,-9.835381,10.044035,1.129,-1.937,-9.578,9.858
112.308,0.905008,-2.75812,-11.597513,11.955275,0.924,-2.233,-10.127,10.425
112.326,1.383849,-2.920926,-10.395624,10.886498,1.178,-2.456,-10.198,10.567
112.346,1.412579,-2.628834,-8.724471,9.220767,1.174,-2.521,-10.138,10.527
112.366,1.422156,-2.331953,-8.925584,9.334162,1.281,-2.66,-9.911,10.349
112.388,1.853112,-2.58095,-10.299856,10.778792,1.518,-2.616,-9.586,10.055
112.406,1.182736,-3.591303,-11.654974,12.252948,1.468,-2.783,-9.901,10.397
112.426,1.254562,-4.333505,-10.290278,11.235792,1.428,-3.209,-10.293,10.9
112.446,1.565808,-3.380613,-8.346188,9.139975,1.464,-3.472,-10.148,10.852
112.468,1.80044,-2.432509,-7.513005,8.099625,1.451,-3.434,-9.451,10.182
112.486,1.211466,-2.106898,-8.710106,9.042821,1.458,-3.063,-8.715,9.38
112.506,0.02873,-2.839523,-9.998186,10.393625,1.152,-2.69,-8.642,9.169
112.526,0.636858,-3.102885,-8.853758,9.403325,0.919,-2.62,-8.769,9.235
112.548,1.594538,-2.806004,-7.522582,8.185686,0.868,-2.714,-8.771,9.256
112.566,2.403779,-2.499547,-7.201759,7.993198,1.166,-2.812,-8.394,8.994
112.586,2.145205,-2.533065,-8.719683,9.330123,1.695,-2.735,-8.074,8.728
112.606,1.70946,-4.055778,-10.58716,11.465581,1.963,-2.974,-8.508,9.244
112.629,2.341529,-4.414908,-10.414778,11.5517,2.15,-3.376,-9.231,10.085
112.647,2.331953,-3.576937,-9.342175,10.271744,2.132,-3.645,-9.766,10.655
112.666,1.699883,-3.643975,-7.896077,8.860936,2.021,-3.923,-9.56,10.538
112.686,1.407791,-3.878607,-6.564901,7.753927,1.945,-3.879,-8.555,9.61
112.708,1.982399,-3.466804,-6.129156,7.315408,1.856,-3.642,-7.483,8.551
112.726,2.882619,-3.256114,-7.412448,8.593961,1.993,-3.561,-7.001,8.131
112.746,2.221819,-4.180276,-9.543288,10.652959,2.124,-3.695,-7.412,8.579
112.766,2.547431,-4.79798,-10.261548,11.610744,2.409,-3.925,-8.337,9.543
112.788,2.336741,-4.185065,-10.151415,11.226146,2.497,-4.105,-9.342,10.521
112.806,1.939303,-3.782839,-10.43872,11.271098,2.261,-4.237,-10.099,11.19
112.826,0.679953,-3.5099,-11.09473,11.656533,1.876,-4.069,-10.487,11.441
112.846,0.933739,-3.912126,-10.180145,10.945865,1.472,-3.847,-10.466,11.275
112.869,1.326388,-3.155558,-9.792285,10.373317,1.22,-3.59,-10.376,11.062
112.886,0.991199,-3.083732,-9.097966,9.657373,0.983,-3.415,-10.041,10.658
112.906,1.82917,-2.604892,-8.394072,8.977291,1.27,-3.189,-9.366,9.988
112.926,1.82917,-2.418144,-9.222465,9.708097,1.494,-2.816,-9.127,9.679
112.948,1.685518,-3.145981,-10.041282,10.656712,1.584,-2.813,-9.189,9.75
112.966,1.398214,-3.174711,-9.552865,10.16322,1.686,-2.836,-9.303,9.876
112.986,1.877054,-3.050213,-8.192958,8.941571,1.697,-2.947,-9.252,9.867
113.006,1.723825,-2.858677,-9.016563,9.614678,1.671,-3.057,-9.201,9.844
113.028,1.900996,-3.05979,-9.667787,10.317083,1.725,-3.036,-9.108,9.759
113.046,1.790863,-2.964022,-10.208876,10.780249,1.823,-2.983,-9.272,9.913
113.066,0.426168,-3.921702,-10.026917,10.774991,1.46,-3.201,-9.73,10.372
113.086,1.11091,-3.811569,-8.681376,9.546123,1.307,-3.439,-9.646,10.355
113.107,2.652776,-2.63841,-8.719683,9.488482,1.495,-3.334,-9.409,10.148
113.126,2.197877,-2.964022,-10.831368,11.442667,1.597,-3.334,-9.565,10.313
113.146,0.737414,-3.586514,-11.789049,12.344575,1.675,-3.25,-10.005,10.706
113.166,1.934515,-3.165135,-9.227253,9.94498,1.881,-3.089,-10.142,10.805
113.188,1.508347,-2.183512,-8.034941,8.461862,1.595,-2.975,-9.971,10.549
113.206,0.435745,-2.054225,-9.528923,9.757566,1.154,-2.747,-9.645,10.127
113.226,0.268151,-2.75812,-9.864111,10.245966,1.037,-2.54,-9.164,9.603
113.246,1.493982,-2.920926,-8.657434,9.258237,0.927,-2.479,-9.021,9.431
113.268,2.011129,-2.63841,-7.388506,8.099128,1.052,-2.593,-8.86,9.34
113.286,1.541866,-2.25055,-8.451532,8.880919,1.329,-2.642,-8.59,9.121
113.306,1.235408,-2.810793,-11.305421,11.714919,1.571,-2.655,-8.951,9.488
113.326,1.316811,-4.266468,-12.29662,13.082187,1.526,-2.992,-9.861,10.444
113.348,1.795651,-4.1707,-11.104307,11.996864,1.472,-3.375,-10.789,11.419
113.366,0.80924,-3.117251,-9.509769,10.040311,1.289,-3.591,-11.054,11.709
113.386,1.61848,-2.667141,-8.212111,8.784753,1.385,-3.555,-10.281,10.976
113.406,2.13084,-2.451663,-6.631939,7.384696,1.589,-3.102,-8.865,9.552
113.43,1.11091,-2.082955,-7.584831,7.943707,1.417,-2.58,-7.985,8.538
113.446,1.000776,-2.293645,-9.500193,9.824257,1.465,-2.374,-7.982,8.484
113.466,1.082179,-2.782062,-9.016563,9.497863,1.331,-2.403,-8.183,8.663
113.486,1.70946,-2.494758,-7.278373,7.881674,1.226,-2.413,-8.345,8.787
113.506,1.426944,-1.56102,-8.690952,8.944585,1.305,-2.283,-8.622,9.037
113.526,1.527501,-2.662352,-11.247959,11.659243,1.437,-2.375,-9.058,9.496
113.546,0.938527,-4.261679,-10.903194,11.744037,1.401,-2.745,-9.53,10.057
113.566,1.49877,-3.557784,-9.955091,10.677451,1.348,-3.011,-10.199,10.756
113.589,1.326388,-2.791639,-9.725247,10.204557,1.323,-3.318,-10.458,11.071
113.607,1.857901,-2.882619,-8.283937,8.965763,1.405,-3.373,-9.717,10.398
113.626,1.163582,-2.600103,-8.772355,9.223268,1.462,-2.958,-9.184,9.768
113.646,-0.023942,-2.753332,-10.43872,10.795753,1.081,-2.757,-9.305,9.797
113.669,1.005565,-3.131616,-9.006987,9.588743,1.001,-2.842,-9.126,9.643
113.686,1.776498,-2.935291,-7.398083,8.154969,0.98,-2.855,-8.904,9.441
113.706,1.915361,-2.413355,-8.537724,9.076652,1.168,-2.808,-8.845,9.404
113.726,1.996764,-2.451663,-10.089166,10.573031,1.674,-2.733,-8.758,9.348
113.748,1.460463,-2.877831,-10.247183,10.743352,1.787,-2.67,-9.068,9.637
113.766,0.502782,-3.323152,-9.706094,10.271533,1.469,-2.767,-9.645,10.166
113.786,1.268927,-2.786851,-9.653421,10.127451,1.307,-2.86,-9.924,10.429
113.806,1.843535,-3.217807,-8.446744,9.224987,1.269,-3.051,-9.513,10.092
113.828,2.001553,-3.122039,-8.441956,9.220627,1.404,-3.112,-9.062,9.711
113.847,1.422156,-3.045424,-9.342175,9.928413,1.634,-3.043,-8.971,9.625
113.866,1.838747,-2.643199,-9.959879,10.46741,1.776,-3.007,-9.048,9.71
113.886,1.326388,-2.8491,-10.156203,10.631329,1.647,-2.915,-9.475,10.062
113.909,1.206678,-2.877831,-11.362882,11.783593,1.448,-2.854,-10.205,10.703
113.927,0.507571,-3.107674,-9.749189,10.245094,1.22,-2.869,-10.307,10.782
113.946,1.503559,-1.838747,-8.24563,8.580915,1.136,-2.668,-9.878,10.31
113.966,1.201889,-1.604115,-8.212111,8.453194,1.105,-2.357,-9.392,9.766
113.988,0.713472,-1.824382,-8.360553,8.586982,0.982,-2.094,-8.642,8.967
114.006,0.914585,-2.221819,-8.973468,9.289568,1.083,-1.872,-8.448,8.728
114.026,1.867477,-2.987964,-9.404425,10.042838,1.174,-2.16,-8.738,9.093
114.046,1.886631,-2.705448,-10.453085,10.961104,1.346,-2.435,-9.298,9.72
114.068,1.896208,-3.44765,-10.860099,11.550915,1.641,-2.841,-9.923,10.461
114.086,0.981623,-3.471592,-9.959879,10.593145,1.658,-3.153,-10.169,10.787
114.106,2.293645,-2.935291,-8.183381,8.991355,1.765,-3.14,-9.864,10.524
114.126,1.551443,-2.935291,-9.509769,10.072667,1.681,-3.197,-9.628,10.302
114.146,0.622492,-4.213795,-8.590396,9.588455,1.362,-3.389,-9.061,9.811
114.166,1.939303,-2.887407,-7.479486,8.24868,1.602,-3.243,-8.441,9.225
114.186,2.327164,-1.637634,-7.493851,8.015943,1.61,-2.919,-8.268,8.981
114.206,1.489193,-2.523489,-9.050082,9.512607,1.595,-2.816,-8.153,8.841
114.231,0.459687,-2.542642,-9.380483,9.72984,1.554,-2.398,-8.351,8.877
114.246,0.775721,-2.829947,-9.696517,10.130784,1.263,-2.383,-8.905,9.347
114.266,0.68953,-3.145981,-9.112331,9.664742,0.854,-2.761,-9.31,9.76
114.286,1.742979,-2.906561,-9.030929,9.645918,0.917,-2.856,-9.305,9.793
114.306,1.68073,-3.131616,-10.122684,10.728496,1.222,-3.004,-9.491,10.043
114.326,2.06859,-4.084508,-10.778696,11.710788,1.545,-3.317,-9.761,10.438
114.346,1.833959,-3.567361,-10.338163,11.089053,1.832,-3.423,-10.068,10.794
114.366,2.035071,-3.217807,-9.725247,10.443957,1.905,-3.5,-10.241,10.993
114.388,0.986411,-2.920926,-10.218452,10.673406,1.731,-3.448,-10.265,10.979
114.406,0.287304,-3.232172,-8.671799,9.259027,1.286,-3.235,-9.738,10.366
114.426,1.37906,-2.494758,-6.900089,7.465712,1.172,-2.966,-8.879,9.461
114.446,2.207454,-1.891419,-7.599196,8.136221,1.215,-2.635,-8.347,8.884
114.471,1.268927,-2.844312,-10.563218,11.012804,1.286,-2.616,-8.434,8.968
114.486,0.981623,-3.548207,-11.200075,11.789616,1.459,-2.695,-9.066,9.601
114.506,1.244985,-2.925714,-9.974244,10.468779,1.426,-2.802,-9.834,10.352
114.526,1.517924,-2.102109,-8.331821,8.72595,1.253,-2.855,-10.017,10.499
114.546,1.369483,-1.637634,-8.90643,9.158702,1.278,-2.553,-9.603,10.036
114.566,0.435745,-2.303222,-10.084377,10.35323,1.142,-2.242,-9.324,9.677
114.586,0.134075,-3.835511,-10.026917,10.736302,0.864,-2.47,-9.337,9.744
114.606,0.861913,-3.08852,-7.73806,8.376122,0.7,-2.716,-9.189,9.656
114.628,2.351106,-2.557007,-7.010222,7.823631,0.946,-2.946,-8.715,9.322
114.646,2.384625,-2.30801,-8.202535,8.848442,1.433,-2.947,-8.244,8.946
114.666,1.810017,-3.126827,-10.91756,11.49984,1.852,-2.77,-8.467,9.137
114.686,0.6608,-3.672705,-11.664551,12.246925,1.802,-2.916,-9.449,10.105
114.709,1.201889,-3.289633,-10.084377,10.675247,1.514,-3.099,-10.217,10.818
114.726,0.895431,-3.007117,-8.288726,8.862705,1.142,-3.274,-10.239,10.821
114.746,1.340753,-3.217807,-7.82904,8.57005,1.025,-3.297,-9.467,10.089
114.766,1.671153,-3.184288,-7.230489,8.075421,1.277,-3.175,-8.358,9.046
114.788,2.303222,-2.456451,-7.517793,8.237488,1.553,-2.966,-7.717,8.436
114.806,2.628834,-1.733402,-8.801085,9.347436,1.986,-2.648,-7.845,8.558
114.826,0.56982,-2.418144,-10.644621,10.930694,1.793,-2.448,-8.549,9.148
114.846,0.014365,-3.366248,-9.988609,10.540595,1.379,-2.494,-9.238,9.764
114.869,0.823605,-2.686294,-8.796297,9.23414,1.009,-2.551,-9.558,10.013
114.886,1.316811,-2.671929,-8.695741,9.191796,0.681,-2.786,-9.531,9.974
114.906,1.163582,-2.8491,-9.725247,10.200575,0.83,-2.893,-9.301,9.792
114.926,2.03986,-3.5099,-10.371682,11.137873,1.336,-2.929,-9.397,9.941
114.949,2.116474,-3.160346,-9.725247,10.44259,1.659,-3.048,-9.629,10.243
114.966,2.063802,-2.853889,-8.590396,9.284334,1.846,-3.093,-9.603,10.266
114.986,1.388637,-2.695871,-8.379706,8.911538,1.902,-3.055,-9.267,9.944
115.007,1.70946,-3.361459,-9.801862,10.502293,1.82,-3.018,-9.124,9.785
115.029,1.675941,-3.500323,-11.3964,12.039061,1.709,-3.103,-9.542,10.184
115.046,1.675941,-4.237737,-10.67814,11.609903,1.612,-3.449,-10.064,10.766
115.066,1.268927,-3.562572,-8.192958,9.023672,1.583,-3.666,-10.017,10.794
115.086,2.121263,-2.734178,-7.388506,8.158769,1.686,-3.509,-9.414,10.208
115.109,2.657564,-2.590526,-7.584831,8.444118,1.931,-3.281,-8.461,9.309
115.126,1.699883,-2.949656,-9.730036,10.308427,1.937,-2.959,-8.224,8.984
115.146,1.091756,-2.973598,-11.147403,11.588736,1.893,-2.812,-8.963,9.625
115.166,1.077391,-2.801216,-9.878476,10.324334,1.632,-2.829,-9.585,10.166
115.189,1.465251,-1.853112,-8.968679,9.2746,1.334,-2.644,-9.931,10.374
115.206,1.091756,-2.217031,-9.251195,9.575582,1.182,-2.461,-9.811,10.191
115.226,0.579397,-3.05979,-10.740389,11.182753,1.053,-2.483,-9.71,10.089
115.246,1.460463,-3.102885,-10.548853,11.092301,1.149,-2.558,-9.877,10.281
115.269,2.116474,-2.676718,-10.721235,11.251185,1.312,-2.764,-10.315,10.775
115.286,1.843535,-4.027047,-10.591949,11.480641,1.5,-3.217,-10.651,11.252
115.306,1.94888,-4.094085,-9.212888,10.26825,1.842,-3.475,-10.269,11.023
115.326,1.541866,-3.011906,-9.490616,10.075749,1.863,-3.452,-10.004,10.769
115.349,1.01993,-3.05979,-10.759542,11.232556,1.589,-3.548,-10.014,10.764
115.366,0.814029,-3.452439,-10.084377,10.690025,1.331,-3.405,-9.887,10.567
115.386,1.359907,-3.409343,-8.781932,9.518156,1.184,-3.233,-9.779,10.379
115.406,1.661576,-3.351882,-8.135497,8.954455,1.214,-3.318,-9.44,10.099
115.428,1.532289,-3.275268,-8.336611,9.087044,1.342,-3.372,-8.835,9.562
115.446,1.757344,-1.968034,-8.825027,9.211,1.578,-3.001,-8.52,9.193
115.466,1.94888,-1.838747,-9.054871,9.442977,1.725,-2.608,-8.588,9.174
115.486,1.134852,-2.456451,-8.255207,8.687375,1.593,-2.385,-8.618,9.107
115.509,1.23062,-2.063802,-8.355764,8.694395,1.518,-2.082,-8.623,9.009
115.526,-0.110133,-2.571373,-10.089166,10.412269,1.051,-2.233,-8.939,9.309
115.546,-0.344765,-3.648763,-11.554418,12.121753,0.478,-2.685,-9.564,9.979
115.566,1.575385,-2.906561,-9.682152,10.231031,0.588,-2.798,-9.92,10.365
115.588,2.801216,-2.58095,-7.939173,8.805599,0.98,-2.927,-9.816,10.393
115.606,1.805228,-2.25055,-8.767567,9.230062,1.459,-2.847,-9.486,10.097
115.626,0.794875,-2.600103,-10.050858,10.412114,1.744,-2.585,-9.11,9.67
115.646,1.010353,-3.361459,-9.361329,9.997735,1.603,-2.698,-9.03,9.611
115.669,1.197101,-3.581726,-8.470686,9.274391,1.202,-2.948,-9.163,9.729
115.686,1.13964,-3.797204,-8.374918,9.265894,1.035,-3.335,-9.064,9.738
115.706,1.685518,-3.265691,-7.642292,8.479996,1.258,-3.502,-8.462,9.255
115.726,2.528277,-2.351106,-6.95755,7.767071,1.638,-3.249,-7.861,8.697
115.749,2.777274,-2.695871,-9.32781,10.098961,2.033,-3.027,-8.076,8.903
115.767,0.574608,-3.98874,-12.095507,12.749177,1.891,-3.075,-9.006,9.774
115.786,1.125275,-4.448427,-10.304645,11.28009,1.751,-3.371,-9.671,10.474
115.806,1.273715,-3.313575,-8.221688,8.95535,1.438,-3.612,-9.987,10.771
115.83,1.541866,-2.829947,-7.52737,8.188238,1.129,-3.645,-9.537,10.293
115.847,1.331176,-2.470816,-6.373365,6.96396,1.318,-3.266,-8.107,8.847
115.867,2.011129,-1.790863,-7.115568,7.608097,1.539,-2.601,-7.31,7.929
115.886,1.642422,-2.39899,-10.16578,10.573353,1.632,-2.373,-7.796,8.333
115.909,0.349553,-4.146757,-11.812991,12.524557,1.334,-2.702,-8.867,9.418
115.927,1.13964,-4.865018,-10.261548,11.413437,1.286,-3.3,-9.839,10.53
115.946,2.446874,-4.07972,-9.677363,10.783444,1.395,-3.873,-10.479,11.324
115.966,2.5187,-4.027047,-9.974244,11.047466,1.614,-4.28,-10.432,11.442
115.99,2.858677,-4.242526,-10.352529,11.54755,2.241,-4.304,-10.066,11.198
116.007,1.47004,-4.43885,-10.472239,11.468748,2.324,-4.197,-10.119,11.212
116.026,1.23062,-3.361459,-9.888053,10.516056,2.02,-4.017,-10.172,11.145
116.046,1.68073,-2.504335,-8.556877,9.072854,1.81,-3.637,-9.817,10.651
116.068,1.742979,-2.767697,-7.967903,8.613106,1.531,-3.268,-9.221,9.918
116.086,1.604115,-2.336741,-8.556877,9.014083,1.565,-2.743,-8.742,9.304
116.106,1.810017,-2.035071,-9.255983,9.648362,1.709,-2.411,-8.584,9.087
116.126,1.757344,-2.15957,-11.147403,11.489847,1.729,-2.325,-9.232,9.691
116.148,0.92895,-2.906561,-12.301409,12.674214,1.525,-2.359,-10.315,10.707
116.166,0.924162,-2.777274,-10.615891,11.012014,1.355,-2.47,-10.83,11.206
116.186,0.981623,-1.723825,-10.304645,10.493849,1.148,-2.392,-11.092,11.418
116.206,0.426168,-2.389413,-9.016563,9.337523,0.815,-2.449,-10.56,10.879
116.228,0.627281,-1.742979,-8.504205,8.703617,0.74,-2.158,-9.61,9.887
116.246,1.216254,-1.790863,-8.164227,8.446364,0.813,-1.912,-8.997,9.245
116.266,0.905008,-1.714248,-8.705317,8.918534,0.794,-1.909,-8.598,8.852
116.286,1.244985,-2.121263,-9.227253,9.549447,0.998,-1.842,-8.65,8.905
116.308,1.441309,-2.255338,-10.01734,10.368752,1.202,-1.97,-9.029,9.321
116.326,1.106121,-2.5187,-10.524911,10.87847,1.174,-2.152,-9.619,9.929
116.346,1.364695,-2.815581,-10.261548,10.727966,1.289,-2.428,-10.008,10.381
116.366,1.307234,-2.667141,-8.896853,9.379579,1.305,-2.564,-9.925,10.339
116.388,1.513135,-2.082955,-7.704541,8.123314,1.323,-2.521,-9.347,9.777
116.406,1.16837,-1.747767,-7.627927,7.912335,1.338,-2.328,-8.623,9.036
116.439,1.010353,-2.111686,-8.092402,8.424191,1.25,-2.152,-8.08,8.46
116.446,0.665588,-1.70946,-8.413225,8.610901,1.089,-1.913,-7.96,8.268
116.466,0.651223,-1.728614,-8.805874,8.997533,0.874,-1.824,-8.235,8.486
116.486,0.560243,-2.394202,-9.653421,9.961657,0.722,-1.986,-8.741,8.999
116.506,0.296881,-2.585738,-9.035717,9.403104,0.543,-2.105,-8.977,9.243
116.526,1.177947,-2.432509,-8.623915,9.037508,0.672,-2.285,-9.03,9.35
116.549,1.881842,-2.896984,-8.968679,9.610986,0.979,-2.577,-9.07,9.503
116.567,1.599327,-3.323152,-11.032481,11.632576,1.239,-2.81,-9.415,9.921
116.586,1.37906,-3.993528,-10.266336,11.1017,1.51,-3.162,-9.723,10.346
116.606,1.805228,-3.265691,-8.437167,9.225474,1.666,-3.37,-9.676,10.393
116.629,2.422932,-2.738967,-8.695741,9.433369,1.802,-3.33,-9.608,10.348
116.647,1.49877,-3.265691,-10.7356,11.320962,1.776,-3.316,-9.534,10.27
116.666,0.804452,-3.596091,-11.884817,12.442985,1.633,-3.217,-9.938,10.606
116.686,0.363919,-3.174711,-10.117896,10.610516,1.273,-3.194,-10.359,10.952
116.711,1.551443,-1.80044,-7.795521,8.149767,1.055,-2.959,-10.133,10.631
116.726,1.766921,-0.474052,-7.651869,7.867517,1.122,-2.261,-9.363,9.768
116.746,-0.90022,-1.537078,-9.552865,9.717522,0.696,-1.747,-8.78,9.086
116.766,0.373495,-1.431733,-8.331821,8.462187,0.698,-1.311,-8.333,8.549
116.787,0.555455,-1.134852,-8.959103,9.047759,0.449,-1.144,-8.624,8.774
116.806,0.019154,-1.699883,-10.515334,10.651865,0.012,-1.451,-9.34,9.47
116.826,0.469264,-2.418144,-11.281479,11.547268,0.354,-1.671,-9.772,9.927
116.846,1.460463,-3.021482,-12.167333,12.62166,0.626,-2.069,-10.731,10.967
116.869,1.580173,-3.687071,-12.435484,13.066472,0.882,-2.707,-11.6,11.972
116.886,1.915361,-3.744531,-10.261548,11.090063,1.356,-3.218,-11.536,12.081
116.906,1.177947,-3.351882,-8.571242,9.278409,1.533,-3.451,-10.859,11.514
116.926,0.703895,-3.380613,-7.469909,8.229432,1.344,-3.541,-9.685,10.416
116.949,1.321599,-3.308787,-6.129156,7.089517,1.28,-3.446,-8.108,8.922
116.966,2.360683,-2.446874,-5.612009,6.561605,1.391,-3.122,-6.946,7.79
116.986,2.791639,-2.006341,-7.28795,8.058093,1.794,-2.786,-6.625,7.485
117.006,2.298434,-2.676718,-9.873688,10.4851,2.193,-2.61,-7.226,8.049
