time,X,Y,Z,V,max,may,maz,mav
1560860164,-0.608127,-6.646304,-7.331046,9.914001,-0.396,-6.764,-7.256,9.929
1559915140,-1.13964,-6.670246,-7.661446,10.221972,-0.626,-6.784,-7.463,10.111
1561673099,-0.933739,-6.71813,-7.958326,10.456582,-0.785,-6.724,-7.596,10.179
1561626955,-0.952892,-6.588843,-7.991845,10.401464,-0.909,-6.656,-7.736,10.249
1561280738,-1.005565,-6.373365,-7.924808,10.219272,-1.008,-6.588,-7.884,10.325
1560670967,-0.756568,-6.497863,-7.536947,9.979989,-0.912,-6.545,-7.853,10.264
1560076513,-0.617704,-6.588843,-7.661446,10.123841,-0.833,-6.512,-7.779,10.181
1559992834,-0.68953,-6.967127,-8.60955,11.096876,-0.767,-6.607,-7.933,10.355
1559944952,-0.378284,-6.402095,-8.78672,10.878252,-0.611,-6.614,-8.149,10.52
1559323818,0.033519,-5.894525,-8.480263,10.327701,-0.413,-6.463,-8.384,10.607
1559619507,0.560243,-6.124368,-7.589619,9.768525,-0.119,-6.347,-8.367,10.518
1560512301,0.191536,-5.746084,-8.063671,9.903381,0.102,-6.042,-8.23,10.219
1560560542,0.411803,-5.157111,-8.734048,10.151304,0.299,-5.731,-8.217,10.038
1559850499,0.866701,-5.090073,-8.99741,10.373688,0.508,-5.529,-8.346,10.049
1560763079,1.158794,-5.353435,-8.748413,10.321666,0.657,-5.337,-8.636,10.188
1560491939,1.288081,-4.994305,-7.905654,9.439364,0.931,-5.149,-8.596,10.072
1559267045,1.446098,-4.74052,-8.197746,9.579497,1.19,-5.045,-8.462,9.929
1561726473,1.340753,-4.841076,-9.078813,10.37586,1.308,-4.982,-8.483,9.929
1560247722,1.47004,-4.941632,-9.715671,10.998864,1.386,-4.879,-8.724,10.098
1561268663,1.786075,-4.563348,-9.222465,10.443566,1.511,-4.772,-9.054,10.349
1560421537,2.523489,-3.854665,-8.441956,9.617331,1.78,-4.55,-9.115,10.359
1560915797,2.542642,-3.830723,-8.154651,9.361506,2.081,-4.298,-8.884,10.105
1560230832,2.221819,-3.926491,-8.772355,9.864483,2.269,-4.044,-8.648,9.822
1559987189,3.011906,-3.964798,-8.690952,10.01618,2.575,-3.894,-8.515,9.715
1561261616,2.944868,-3.375824,-8.010999,9.178482,2.68,-3.774,-8.407,9.605
1559342547,3.08852,-3.050213,-7.790732,8.918423,2.817,-3.579,-8.316,9.494
1559303410,2.260126,-2.614468,-7.718906,8.457253,2.826,-3.251,-8.053,9.143
1559468537,2.408567,-2.341529,-7.929596,8.611762,2.676,-2.846,-7.863,8.791
1560261433,2.494758,-1.690306,-7.570466,8.148184,2.563,-2.424,-7.752,8.534
1561761106,2.63841,-1.565808,-7.795521,8.377536,2.45,-2.053,-7.754,8.399
1561064575,2.901772,-1.570596,-7.64708,8.328559,2.611,-1.792,-7.736,8.367
1560773630,2.561796,-1.374272,-7.350199,7.90423,2.649,-1.55,-7.591,8.19
1559500913,2.964022,-1.537078,-8.513782,9.145081,2.766,-1.512,-7.827,8.439
1561523556,2.662352,-2.37026,-9.394848,10.048354,2.772,-1.713,-8.226,8.857
1559599365,2.63841,-2.643199,-9.141062,9.874549,2.707,-1.981,-8.6,9.243
1561458951,1.977611,-2.547431,-7.920019,8.551436,2.561,-2.274,-8.742,9.405
1560291416,1.637634,-1.814805,-8.140285,8.499389,2.229,-2.344,-8.649,9.243
1561468759,1.742979,-2.135628,-8.796297,9.218119,1.999,-2.285,-8.499,9.036
1561142588,2.145205,-2.494758,-9.92636,10.457454,1.876,-2.248,-8.696,9.182
1559484950,2.015918,-3.323152,-9.773131,10.517669,1.885,-2.442,-9.159,9.673
1559538919,2.413355,-3.730166,-9.629479,10.604966,2.079,-2.921,-9.531,10.2
1559288481,2.547431,-4.343082,-9.763555,10.985388,2.28,-3.473,-9.773,10.641
1559311369,3.08852,-4.141969,-11.36767,12.486745,2.516,-3.885,-10.133,11.149
1561847214,2.049437,-2.930503,-10.079589,10.695146,2.525,-3.786,-10.21,11.193
1560469362,2.499547,-2.059013,-7.795521,8.441411,2.546,-3.369,-9.752,10.652
1560058272,1.742979,-2.102109,-7.627927,8.101982,2.345,-2.808,-9.218,9.931
1561143792,1.68073,-2.964022,-8.221688,8.8998,1.993,-2.514,-8.431,9.035
1561834730,2.173935,-3.519476,-8.556877,9.50436,2.024,-2.661,-8.051,8.737
1559798957,1.886631,-3.318364,-9.830592,10.545684,1.871,-2.976,-8.559,9.263
1560014231,1.905785,-3.227384,-11.008539,11.6291,1.912,-3.257,-9.404,10.145
1559392813,1.896208,-2.748544,-10.113108,10.650119,1.966,-3.203,-9.877,10.582
1560317962,1.61848,-2.710236,-9.773131,10.270295,1.827,-3.001,-10.181,10.774
1560995253,1.73819,-2.964022,-9.342175,9.954043,1.79,-2.913,-10.059,10.626
1561267700,1.661576,-3.198653,-9.069236,9.759265,1.729,-2.905,-9.574,10.158
1561895665,1.335965,-3.126827,-9.016563,9.636403,1.589,-3,-9.3,9.905
1560011074,1.541866,-2.810793,-9.318233,9.854308,1.569,-3.025,-9.187,9.801
1560020594,2.135628,-2.877831,-9.490616,10.144684,1.669,-3.004,-9.224,9.849
1559771111,2.403779,-2.959233,-9.380483,10.125644,1.854,-2.944,-9.301,9.94
1560829014,2.140416,-3.519476,-8.959103,9.860711,2.055,-3.042,-9.287,9.996
1560659463,1.675941,-3.332729,-8.595184,9.369795,2.089,-3.172,-9.106,9.875
1559281042,1.316811,-2.738967,-8.892065,9.397061,1.884,-3.138,-8.957,9.688
1560703859,1.513135,-2.628834,-9.332599,9.813141,1.662,-3.055,-8.945,9.61
1561114614,1.776498,-3.308787,-9.375694,10.099884,1.571,-3.002,-9.049,9.67
1560304406,1.900996,-3.351882,-9.289502,10.057025,1.627,-3.007,-9.222,9.842
1559488882,1.374272,-3.246537,-9.318233,9.962836,1.641,-3.134,-9.329,9.983
1559912279,1.632846,-3.610456,-9.423578,10.222788,1.671,-3.379,-9.352,10.086
1560388747,1.953669,-3.495534,-9.270349,10.098264,1.715,-3.426,-9.325,10.085
1560919875,1.671153,-3.016694,-8.959103,9.599933,1.658,-3.342,-9.243,9.971
1561137785,1.786075,-2.873042,-8.671799,9.308304,1.761,-3.249,-9.081,9.807
1560028356,1.671153,-3.078943,-9.112331,9.762542,1.771,-3.116,-9.003,9.692
1560408318,2.049437,-3.313575,-9.92636,10.663611,1.794,-3.071,-9.167,9.834
1560438449,1.637634,-3.351882,-10.520123,11.161987,1.786,-3.154,-9.558,10.224
1559832612,1.493982,-2.691083,-9.356541,9.84981,1.713,-3.109,-9.729,10.359
1560894656,2.111686,-2.169147,-7.747637,8.31807,1.823,-2.881,-9.388,9.998
1561899295,1.810017,-2.27928,-9.069236,9.524826,1.763,-2.623,-9.173,9.714
1561341091,1.604115,-3.32794,-9.854534,10.524268,1.755,-2.617,-9.007,9.554
1560371693,1.838747,-3.806781,-9.768343,10.643923,1.841,-2.896,-9.11,9.753
1560662855,2.212242,-3.394978,-9.069236,9.933324,1.866,-3.202,-9.44,10.157
1560628429,2.422932,-2.949656,-8.916007,9.698776,2.02,-3.37,-9.402,10.2
1559396593,1.728614,-2.791639,-8.78672,9.380182,2.051,-3.236,-9.135,9.914
1560946523,2.006341,-2.643199,-9.495404,10.058559,2.093,-2.945,-9.067,9.768
1561279037,2.719813,-3.653552,-10.472239,11.419878,2.219,-3.01,-9.418,10.139
1560110569,2.379837,-4.022259,-9.102755,10.232415,2.209,-3.278,-9.464,10.273
1560595961,1.991976,-2.743755,-7.972692,8.663716,2.274,-3.266,-9.261,10.094
1561308208,1.714248,-1.752556,-8.480263,8.827511,2.201,-3.043,-9.007,9.786
1561526245,1.551443,-1.446098,-8.470686,8.732164,1.909,-2.491,-8.507,9.114
1561536780,1.838747,-1.56102,-7.814674,8.178442,1.774,-1.876,-8.185,8.6
1560852150,1.053449,-2.456451,-7.891289,8.331647,1.539,-1.804,-8.164,8.517
1561724785,0.957681,-2.652776,-7.872135,8.36211,1.35,-2.029,-8.012,8.401
1559878431,1.910573,-2.762909,-7.374141,8.103204,1.44,-2.358,-7.738,8.244
1560729279,2.145205,-2.595315,-7.402872,8.132655,1.517,-2.617,-7.635,8.232
1561130827,2.092532,-2.628834,-7.82904,8.519585,1.776,-2.66,-7.62,8.279
1560014170,2.063802,-3.519476,-9.782708,10.599404,2.053,-2.877,-8.097,8.839
1560336712,1.613692,-4.630386,-11.587936,12.582716,1.979,-3.344,-9.151,9.959
1559638019,1.25935,-3.548207,-12.564771,13.116752,1.757,-3.582,-10.441,11.205
1559535848,1.604115,-2.662352,-11.046846,11.475806,1.635,-3.59,-11.246,11.944
1561080541,0.861913,-2.365471,-9.552865,9.879048,1.335,-3.302,-11.188,11.764
1560533615,1.853112,-2.327164,-8.528147,9.03211,1.395,-2.726,-10.423,10.876
1561516857,1.651999,-2.183512,-8.839393,9.253739,1.493,-2.385,-9.492,9.91
1560746872,1.963245,-2.15957,-8.978256,9.440718,1.583,-2.259,-8.975,9.401
1560174797,2.025495,-2.063802,-9.054871,9.505398,1.873,-2.184,-8.85,9.308
1560090799,2.025495,-2.092532,-9.241618,9.689625,1.917,-2.125,-9.029,9.472
1559852921,2.164358,-2.087744,-9.198523,9.6776,2.045,-2.101,-9.118,9.578
1559721502,1.623269,-1.939303,-9.619903,9.94678,1.96,-2.046,-9.279,9.705
1560384823,1.517924,-1.704672,-10.036493,10.292774,1.833,-1.956,-9.524,9.902
1560634466,1.043872,-1.690306,-10.429143,10.616677,1.587,-1.856,-9.821,10.133
1559518684,1.307234,-1.853112,-10.395624,10.640107,1.373,-1.797,-10.12,10.374
1561583946,1.288081,-1.781286,-10.098742,10.335218,1.289,-1.757,-10.24,10.471
1560766840,1.201889,-1.747767,-9.634268,9.865006,1.21,-1.768,-10.139,10.364
1560937522,0.986411,-1.776498,-9.648633,9.860277,1.196,-1.79,-9.944,10.175
1561666802,1.201889,-2.063802,-9.753978,10.042106,1.17,-1.842,-9.784,10.026
1560550535,0.952892,-1.704672,-9.481039,9.680083,1.086,-1.823,-9.629,9.862
1560336704,0.766145,-1.867477,-9.399636,9.613928,0.977,-1.853,-9.571,9.799
1561805364,0.617704,-1.73819,-9.423578,9.602431,0.885,-1.844,-9.515,9.735
1560016657,0.588974,-1.747767,-9.725247,9.898587,0.731,-1.765,-9.507,9.699
1560842497,0.833182,-1.853112,-9.878476,10.085262,0.702,-1.802,-9.607,9.8
1561903916,1.115698,-2.183512,-9.586384,9.895012,0.789,-1.881,-9.653,9.87
1559599723,1.235408,-2.126051,-9.605537,9.915275,0.943,-1.978,-9.699,9.949
1559676560,1.460463,-1.910573,-9.528923,9.827696,1.161,-2.018,-9.65,9.931
1561752162,0.995988,-1.833959,-9.940725,10.157432,1.202,-2.014,-9.665,9.949
1560720498,0.435745,-1.714248,-9.821015,9.979021,1.032,-1.896,-9.724,9.97
1561184685,-0.454898,-1.441309,-9.361329,9.482552,0.609,-1.725,-9.663,9.862
1561627395,-0.172383,-1.900996,-9.519346,9.708834,0.201,-1.723,-9.661,9.832
1559588167,0.35913,-1.80044,-9.624691,9.798226,0.042,-1.714,-9.582,9.742
1560125167,0.45011,-1.565808,-9.720459,9.856047,0.045,-1.677,-9.556,9.711
1561899997,0.512359,-1.733402,-9.667787,9.835308,0.287,-1.75,-9.633,9.8
1560655870,0.177171,-1.575385,-9.65821,9.787453,0.375,-1.669,-9.668,9.819
1560585535,0.54109,-1.73819,-9.251195,9.428611,0.42,-1.653,-9.574,9.727
1559795719,0.47884,-1.23062,-9.131485,9.226469,0.427,-1.569,-9.427,9.569
1561609729,0.253785,-1.412579,-9.437943,9.546442,0.363,-1.489,-9.37,9.497
1561873934,-0.35913,-1.23062,-10.122684,10.203536,0.229,-1.403,-9.486,9.601
1561034405,0.373495,-1.345541,-9.89763,9.995652,0.187,-1.305,-9.647,9.743
1560771019,0.248997,-1.072602,-9.605537,9.668445,0.129,-1.265,-9.766,9.854
1560041389,0.335188,-0.675165,-9.77792,9.806932,0.15,-1.081,-9.851,9.919
1559994846,-0.023942,-0.746991,-9.572019,9.601152,0.233,-0.96,-9.713,9.768
1560550414,-0.134075,-1.13964,-9.318233,9.388623,0.107,-0.909,-9.568,9.616
1559440449,0.172383,-1.690306,-9.816227,9.962187,0.087,-1.063,-9.621,9.69
1560660088,1.015141,-1.565808,-10.477027,10.641916,0.257,-1.286,-9.796,9.898
1560695500,0.679953,-1.225831,-10.802638,10.893208,0.433,-1.405,-10.104,10.221
1560829937,-0.067038,-0.952892,-10.955867,10.997432,0.45,-1.359,-10.513,10.624
1560418756,-0.402226,-1.723825,-10.007763,10.163104,0.306,-1.367,-10.561,10.674
1559859423,0.545878,-1.719037,-9.974244,10.136006,0.189,-1.405,-10.435,10.547
1560694508,0.454898,-0.612916,-10.251971,10.280346,0.133,-1.252,-10.297,10.394
1560301967,-0.292093,0.052672,-10.151415,10.155753,0.077,-1.001,-10.096,10.184
1560795861,-0.593762,0.282516,-9.744401,9.766561,0.029,-0.499,-10.031,10.085
1559527665,-0.521936,-0.004788,-9.595961,9.610146,-0.238,-0.071,-9.936,9.953
1560476551,-0.445322,-0.392649,-9.399636,9.418368,-0.463,-0.016,-9.723,9.738
1560833843,-1.096544,-0.656011,-9.600749,9.685409,-0.664,-0.193,-9.585,9.62
1560285184,-1.465251,-0.92895,-9.323022,9.483072,-0.882,-0.496,-9.48,9.549
1559607672,-1.786075,-0.924162,-9.490616,9.701336,-1.198,-0.725,-9.454,9.572
1561797218,-1.388637,-1.489193,-8.983045,9.210923,-1.434,-1,-9.349,9.52
1561337888,-1.149217,-1.312023,-9.088389,9.254238,-1.447,-1.164,-9.221,9.412
1560989452,-1.302446,-0.775721,-9.931149,10.046184,-1.407,-1.125,-9.373,9.553
1559471321,-1.599327,-0.622492,-10.697293,10.834086,-1.36,-1.05,-9.675,9.836
1560293014,-1.584962,-0.852336,-10.94629,11.093234,-1.409,-0.891,-10.166,10.307
1561505233,-2.121263,-0.861913,-10.673351,10.916184,-1.652,-0.778,-10.562,10.722
1561767984,-1.944092,-0.790087,-10.28549,10.497382,-1.812,-0.782,-10.651,10.835
1559436250,-1.80044,-0.646434,-10.127473,10.306559,-1.863,-0.788,-10.508,10.703
1560876451,-1.158794,-1.312023,-9.366117,9.528293,-1.756,-0.903,-10.113,10.312
1559621261,-1.302446,-1.034295,-9.552865,9.696564,-1.551,-0.946,-9.833,10.007
1559986893,-1.35033,-0.799663,-9.504981,9.633666,-1.403,-0.948,-9.638,9.791
1560010127,-1.086968,-0.967257,-9.528923,9.639371,-1.225,-1.028,-9.488,9.624
1561164978,-1.130063,-0.699107,-9.485827,9.57845,-1.217,-0.875,-9.518,9.637
1560513506,-0.995988,-0.68953,-10.46745,10.537313,-1.141,-0.789,-9.747,9.847
1561923777,-1.086968,-0.656011,-11.056423,11.129076,-1.075,-0.753,-10.135,10.221
1561708865,-0.962469,-0.794875,-11.291056,11.359846,-1.044,-0.71,-10.575,10.651
1560631595,-1.144428,-0.694318,-10.338163,10.424462,-1.047,-0.709,-10.788,10.863
1560430019,-1.029507,-0.35913,-9.337387,9.400833,-1.056,-0.626,-10.506,10.579
1560209027,-1.632846,-0.344765,-9.083601,9.23563,-1.192,-0.548,-10.013,10.105
1561542703,-1.848324,-0.411803,-9.572019,9.757532,-1.414,-0.453,-9.583,9.705
1559320994,-1.771709,-1.288081,-9.730036,9.97355,-1.571,-0.601,-9.431,9.592
1560313100,-1.484405,-1.307234,-9.744401,9.943122,-1.684,-0.838,-9.533,9.727
1560612960,-1.216254,-1.417367,-9.126697,9.315836,-1.58,-1.106,-9.543,9.748
1560943673,-0.828394,-1.302446,-9.332599,9.459387,-1.325,-1.329,-9.483,9.673
1559736381,1.690306,-7.144298,-6.904878,10.078466,1.116,-6.697,-6.343,9.316
1561122066,0.21069,-7.37893,-8.973468,11.619643,1.037,-6.886,-6.913,9.863
1560361401,-0.703895,-6.71813,-9.490616,11.649057,0.741,-6.955,-7.743,10.542
1560232716,0.952892,-6.770802,-6.976704,9.768632,0.537,-7.003,-8.086,10.779
1560929498,2.121263,-7.211336,-5.185841,9.132145,0.645,-7.02,-7.657,10.542
1559706906,1.37906,-7.651869,-6.191406,9.939135,0.937,-7.088,-6.961,10.122
1560437430,-0.129287,-7.292738,-8.054094,10.865964,1.081,-7.232,-6.602,9.926
1560446651,0.320823,-6.6894,-7.31668,9.918912,0.923,-7.211,-6.687,9.964
1561335757,0.885855,-7.062895,-6.531382,9.660651,0.614,-7.174,-7.023,10.096
1559900597,0.234632,-6.909666,-7.431602,10.150234,0.328,-6.989,-7.333,10.149
1560521355,0.694318,-6.50744,-7.599196,10.02879,0.534,-6.792,-7.22,9.94
1559952536,0.177171,-6.512228,-6.588843,9.265709,0.498,-6.748,-7.038,9.776
1560134672,0.42138,-7.206547,-6.277597,9.566614,0.382,-6.784,-6.974,9.753
1561628984,1.067814,-7.177817,-6.210559,9.551562,0.59,-6.851,-6.669,9.603
1559422016,0.761356,-7.651869,-6.066907,9.794801,0.607,-7.137,-6.286,9.545
1560184474,1.043872,-7.580042,-4.845864,9.056993,0.824,-7.404,-5.85,9.493
1560390229,1.757344,-7.441179,-4.548983,8.896777,1.158,-7.463,-5.418,9.325
1559587909,3.026271,-7.771579,-5.319916,9.892283,1.647,-7.611,-5.195,9.41
1560274375,1.977611,-9.112331,-7.220912,11.793519,1.951,-7.976,-5.484,9.91
1560113710,0.665588,-10.060435,-8.954314,13.484625,1.857,-8.596,-6.511,11.017
1559924004,1.695095,-9.356541,-8.820239,12.969765,1.841,-9.075,-7.579,12.035
1561599106,0.459687,-8.437167,-7.52737,11.31629,1.199,-9.242,-8.131,12.391
1560123359,0.047884,-6.732495,-6.244078,9.182445,0.717,-8.647,-7.887,11.738
1559607214,0.608127,-5.473145,-4.103662,6.867691,0.703,-7.5,-6.674,10.084
1561135388,0.981623,-4.970363,-4.271256,6.626592,0.524,-6.403,-5.537,8.498
1561332127,0.871489,-5.161899,-5.990293,7.955394,0.627,-5.584,-5.152,7.658
1560298076,0.205901,-5.516241,-7.939173,9.669631,0.667,-5.28,-5.576,7.78
1561566012,0.162806,-5.664681,-8.42759,10.155757,0.555,-5.328,-6.657,8.602
1560319652,-0.474052,-5.90889,-8.465898,10.334947,0.192,-5.563,-7.706,9.529
1561920905,-0.177171,-6.962338,-8.236053,10.786015,-0.071,-6.013,-8.267,10.237
1560818233,-0.071826,-6.943185,-7.067683,9.907831,-0.14,-6.37,-8.049,10.296
1560822592,1.115698,-6.756437,-5.228937,8.616032,0.098,-6.643,-7.25,9.911
1559897774,1.441309,-7.091625,-5.300763,8.970318,0.577,-6.938,-6.458,9.57
1559549610,1.628057,-8.044518,-7.254431,10.954068,1.028,-7.209,-6.213,9.612
1560676661,1.11091,-9.102755,-8.475474,12.48711,1.324,-7.749,-6.565,10.257
1559607292,-0.043096,-8.690952,-8.671799,12.277402,1.034,-8.232,-7.426,11.172
1559266274,0.617704,-7.64708,-7.115568,10.46378,0.828,-8.371,-7.879,11.546
1560799824,0.402226,-7.264008,-6.325481,9.640503,0.522,-8.176,-7.647,11.217
1560298194,0.560243,-7.187394,-6.766014,9.886933,0.384,-7.697,-7.22,10.567
1559275398,-0.153229,-7.096414,-8.475474,11.055145,0.357,-7.299,-7.171,10.262
1561865898,-0.076614,-6.646304,-8.571242,10.846448,0.183,-7.049,-7.535,10.357
1560061713,0.756568,-6.47871,-6.368577,9.116186,0.272,-6.852,-7.545,10.226
1561666449,0.890643,-6.0286,-5.477933,8.194206,0.354,-6.563,-7.223,9.803
1559786357,0.253785,-6.545747,-7.369353,9.859948,0.456,-6.425,-6.947,9.504
1561566611,0.009577,-7.043741,-7.958326,10.627763,0.478,-6.524,-6.794,9.45
1560005508,0.526724,-6.991069,-7.187394,10.040474,0.42,-6.652,-6.998,9.681
1559753405,0.612916,-6.789956,-6.766014,9.605109,0.351,-6.843,-7.32,10.033
1559401380,-0.100556,-6.617573,-6.512228,9.285015,0.262,-6.861,-7.106,9.89
1559650829,0.124498,-6.421249,-6.339846,9.024499,0.291,-6.705,-6.701,9.489
1560243679,0.488417,-6.368577,-6.210559,8.908892,0.281,-6.549,-6.457,9.206
1560055465,0.153229,-6.086061,-5.995081,8.544273,0.166,-6.373,-6.264,8.941
1560045449,0.225055,-5.722142,-5.755661,8.119187,0.248,-6.15,-6.075,8.649
1560911008,0.905008,-6.272809,-5.635951,8.481221,0.443,-6.112,-5.899,8.513
1559299447,0.354342,-6.698977,-7.043741,9.727083,0.409,-6.195,-6.108,8.718
1560767009,-0.646434,-7.666234,-9.23683,12.02115,0.209,-6.59,-6.918,9.587
1560314117,-1.25935,-7.838616,-9.284714,12.21621,-0.162,-7.119,-7.8,10.611
1560091742,-0.6608,-7.273585,-7.82904,10.7068,-0.553,-7.369,-8.349,11.168
1560182808,-0.354342,-5.78918,-5.664681,8.107328,-0.73,-7.142,-8.004,10.763
1560983461,1.029507,-6.133945,-5.635951,8.393396,-0.311,-6.759,-7.104,9.856
1561460575,0.196325,-7.292738,-7.675811,10.589648,0.053,-6.622,-6.701,9.449
1561539953,-1.292869,-7.560889,-9.41879,12.147105,-0.105,-6.694,-7.099,9.809
1560851339,-1.417367,-7.781156,-9.519346,12.376319,-0.371,-7.192,-8.062,10.877
1560632585,-0.603339,-6.967127,-7.742848,10.433435,-0.779,-7.4,-8.589,11.387
1561517816,-0.383072,-6.550536,-6.009446,8.897736,-0.924,-7.215,-8.173,10.964
1559648577,0.411803,-6.943185,-6.129156,9.270596,-0.498,-7.06,-7.35,10.245
1561776658,0.158017,-7.206547,-6.397307,9.637677,-0.104,-6.917,-6.57,9.56
1559549118,0.454898,-7.5561,-6.732495,10.130552,0.16,-7.064,-6.317,9.484
1559561441,-0.191536,-7.699753,-7.10599,10.479407,0.208,-7.351,-6.591,9.88
1559354114,-1.034295,-7.450756,-7.599196,10.692582,-0.153,-7.478,-6.959,10.235
1559514453,-1.101333,-7.589619,-7.086837,10.44215,-0.468,-7.574,-7.131,10.436
1561841269,-1.201889,-7.163452,-5.650316,9.202481,-0.882,-7.476,-6.861,10.204
1561098948,-0.205901,-7.201759,-5.659893,9.161993,-0.886,-7.351,-6.499,9.875
1561674812,0.344765,-7.517793,-6.248867,9.781841,-0.541,-7.368,-6.161,9.647
1559284458,-0.043096,-7.359776,-7.589619,10.572156,-0.277,-7.311,-6.287,9.68
1561280676,-0.110133,-6.641516,-6.914454,9.588094,-0.004,-7.18,-6.603,9.776
1560891686,-0.292093,-5.650316,-5.961562,8.218979,-0.025,-6.792,-6.679,9.54
1561336168,-0.129287,-5.942409,-5.57849,8.151594,-0.144,-6.399,-6.511,9.133
1560292061,-0.100556,-6.603208,-7.493851,9.988507,-0.158,-6.209,-6.487,8.987
1559902212,0.076614,-7.85777,-9.141062,12.054436,-0.111,-6.513,-7.044,9.603
1560996015,-0.225055,-7.225701,-8.269572,10.983953,-0.095,-6.907,-7.621,10.295
1560874285,0.483629,-6.722919,-5.48751,8.691622,0.059,-7.102,-7.598,10.43
1561721981,0.608127,-6.59842,-4.031836,7.756588,0.236,-7.101,-6.733,9.872
1559863111,0.23942,-7.623138,-6.200983,9.829636,0.277,-7.043,-5.997,9.315
1560754649,-0.038307,-8.058883,-8.446744,11.674525,0.323,-7.251,-6.042,9.488
1559426611,-0.186748,-7.694964,-8.42759,11.41366,0.156,-7.494,-6.777,10.169
1560300501,0.608127,-6.258443,-5.463568,8.329977,0.156,-7.409,-7.135,10.312
1561154627,0.234632,-6.138733,-5.080496,7.971859,0.154,-7.038,-6.855,9.848
1561890510,0.043096,-6.47871,-6.339846,9.064722,0.175,-6.643,-6.328,9.195
1559420308,-0.301669,-7.010222,-7.781156,10.477624,0.146,-6.472,-6.166,8.961
1560527479,0.282516,-6.995857,-6.751649,9.726592,0.065,-6.656,-6.488,9.31
1560147427,0.086191,-7.13951,-5.942409,9.289362,0.028,-6.906,-6.704,9.64
1561823622,-0.229843,-7.13951,-6.205771,9.4624,-0.041,-7.071,-6.67,9.739
1559259080,-0.550666,-7.996634,-8.092402,11.390186,-0.103,-7.318,-6.748,9.967
1561057289,-0.507571,-7.431602,-7.666234,10.689129,-0.3,-7.427,-6.977,10.208
1561410032,-0.35913,-7.110779,-6.119579,9.388365,-0.412,-7.42,-7.021,10.233
1560096202,-0.526724,-7.010222,-5.750873,9.082576,-0.486,-7.387,-6.907,10.138
1560680802,-0.641646,-8.159439,-7.714118,11.247034,-0.509,-7.428,-6.813,10.102
1560210577,-1.254562,-8.384495,-9.481039,12.718638,-0.696,-7.666,-7.266,10.609
1559936611,-0.177171,-6.722919,-7.426814,10.01931,-0.65,-7.569,-7.593,10.767
1561380550,0.474052,-5.659893,-3.998317,6.945909,-0.4,-7.232,-7.155,10.233
1560253927,0.833182,-5.276821,-2.873042,6.065756,-0.031,-6.511,-5.945,8.937
1560279554,-0.737414,-6.459556,-6.603208,9.266715,0.098,-6.03,-5.225,8.074
1561013186,-0.976834,-7.881712,-10.534488,13.19284,-0.102,-6.319,-6.002,8.868
1559291117,-0.186748,-7.982268,-10.462662,13.161261,-0.267,-6.9,-7.618,10.422
1560642185,0.023942,-6.459556,-6.100426,8.884911,-0.469,-7.196,-8.425,11.126
1561849110,-0.435745,-5.501875,-3.648763,6.616191,-0.394,-6.956,-7.687,10.464
1561262889,-0.483629,-6.617573,-4.817134,8.199448,-0.271,-6.64,-6.257,9.215
1560858294,-0.670376,-7.608773,-8.140285,11.162754,-0.391,-6.547,-5.677,8.716
1559579917,0.411803,-7.714118,-8.24563,11.29901,-0.294,-6.861,-6.213,9.319
1560917838,-0.588974,-7.49864,-8.365341,11.249685,-0.333,-7.36,-7.392,10.478
1560733735,-0.995988,-6.272809,-6.574478,9.141328,-0.461,-7.274,-7.831,10.713
1559897173,-0.258574,-6.196194,-5.401319,8.223985,-0.358,-6.92,-7.147,9.979
1559539609,0.201113,-6.593631,-5.195418,8.396951,-0.411,-6.64,-6.384,9.253
1561852260,-0.081403,-7.781156,-7.369353,10.717293,-0.284,-6.711,-6.135,9.12
1561430673,0.244209,-8.355764,-9.739613,12.835049,0.026,-7.232,-6.926,10.043
1560278820,0.023942,-8.355764,-8.844181,12.167124,0.097,-7.772,-7.787,11.029
1561379171,0.335188,-7.043741,-5.635951,9.027214,0.13,-7.884,-7.897,11.187
1561070767,-0.191536,-7.216124,-4.673482,8.599451,0.103,-7.743,-7.223,10.657
1561209463,0.464475,-6.799533,-5.501875,8.758996,0.158,-7.354,-6.164,9.638
1559669165,1.364695,-7.173028,-6.967127,10.092353,0.493,-7.058,-5.695,9.12
1559884758,0.344765,-7.335834,-8.001422,10.860758,0.496,-7.131,-6.286,9.578
1560820316,-0.134075,-7.369353,-8.432379,11.199569,0.51,-7.169,-7.226,10.228
1561115156,-0.052672,-6.588843,-6.646304,9.358899,0.381,-7.117,-7.512,10.378
1561813898,-0.282516,-6.234501,-4.975151,7.981288,-0.031,-6.882,-7.014,9.85
1560555906,-0.172383,-6.157887,-4.668694,7.729553,-0.16,-6.588,-6.181,9.067
1559270556,0.134075,-6.971915,-6.220136,9.344286,-0.093,-6.488,-5.628,8.604
1559543434,-1.201889,-7.374141,-8.360553,11.212553,-0.381,-6.685,-6.056,9.067
1560495255,-0.502782,-6.617573,-7.70933,10.172454,-0.436,-6.78,-6.74,9.615
1560501305,-0.038307,-5.793968,-5.861006,8.241537,-0.402,-6.689,-7.038,9.743
1561669290,0.794875,-5.190629,-3.672705,6.408059,-0.237,-6.244,-6.401,9.009
1559273048,1.077391,-5.956774,-4.826711,7.742161,0.333,-5.89,-5.517,8.141
1561512671,0.416591,-7.656657,-8.671799,11.575753,0.563,-6.15,-5.758,8.492
