latitude,longitude,track_id, direction
6.7948489747,79.9019952672,11,15.4
6.79515387438,79.9024908056,11,160.0
6.79540288258,79.9027247007,11,268.0
6.79547007135,79.9030510074,11,321.40000000000003
6.79546450682,79.9031470008,11,267.0
6.79520890097,79.9034642445,11,113.4
6.79531810945,79.9034887337,11,97.9
6.79523619718,79.9036462527,11,118.0
6.79517722236,79.9002150426,1,48.5
6.79533725865,79.9000898072,1,276.1
6.79563344354,79.8994734114,1,242.9
6.79549781649,79.8991130843,1,9.600000000000001
6.79562875067,79.8986641309,1,169.5
6.79593223638,79.898222694,1,20.3
6.7957269412,79.898455951,1,330.20000000000005
6.79592250248,79.8976717833,1,137.1
6.79604627882,79.8971953313,1,162.3
6.79613617275,79.8969791813,1,337.40000000000003
6.79624467844,79.8965298946,1,273.3
6.7964218496,79.8960647694,1,50.5
6.79640736261,79.8954688101,1,287.5
6.79647956798,79.8949943723,1,4.2
6.79677390405,79.894025731,1,341.8
6.79696424135,79.8932359086,1,138.70000000000002
6.79752157521,79.8924881292,1,244.10000000000002
6.79756319879,79.8903995792,1,12.5
6.79775999108,79.8897569181,1,254.4
6.79781589489,79.8908860041,1,351.1
6.79797769085,79.891826441,1,162.70000000000002
6.79785698493,79.8901846226,1,205.4
6.79758678884,79.8891155857,1,2.6
6.79777181915,79.8888041727,1,256.8
6.79759769894,79.8888507225, 2,67.7
6.79726398737,79.888581774, 2,303.90000000000003
6.79677924058,79.8886834424, 2,291.40000000000003
6.79644396236,79.8884933241, 2,129.8
6.7962563343,79.8882835998, 2,280.40000000000003
6.79610592927,79.8884068998, 2,81.10000000000001
6.79583702759,79.8883082996, 2,289.5
6.79582384262,79.8880727415, 2,209.9
6.79555737789,79.8879579912, 2,281.40000000000003
6.7955401129,79.8879236743, 2,47.900000000000006
6.79508184159,79.8878861252, 2,180.3
6.79519538527,79.887719349, 2,98.30000000000001
6.79473862454,79.8878133381, 2,350.40000000000003
6.7945780303,79.8877968414, 2,332.20000000000005
6.79440604462,79.8874766666, 2,256.8
6.79422032008,79.8873928815, 2,122.7
6.79413558919,79.8874122763, 2,47.800000000000004
6.79390233741,79.8874644275, 2,333.0
6.79389206028,79.8872931269, 2,166.70000000000002
6.79348817786,79.88710746, 2,201.8
6.79336432749,79.8872512446, 2,38.800000000000004
6.7930355345,79.887212486, 2,328.90000000000003
6.79288484893,79.8871343517, 2,29.1
6.79270134388,79.886910063, 2,5.0
6.7924392987,79.8868450774, 2,32.7
6.79227904353,79.8869046462, 2,287.0
6.79215218945,79.8867465226, 2,255.20000000000002
6.79188885287,79.8865217154, 2,168.3
6.79169857403,79.886702047, 2,314.3
6.79152669966,79.8864928546, 2,292.8
6.79149926399,79.8864380121, 2,334.3
6.79121776746,79.8865395121, 2,313.6
6.79108219551,79.8862089482, 2,314.70000000000005
6.7907146217,79.8863019043, 2,36.7
6.79064464141,79.8862235039, 2,63.400000000000006
6.7904641706,79.8858829039, 2,21.700000000000003
6.79001856387,79.8857954743, 2,256.8
6.7899529047,79.8859464676, 2,98.4
6.78948192991,79.8856549255, 2,256.5
6.78932833337,79.8857454308, 2,309.6
6.78928979085,79.8854752415, 2,35.4
6.78891047004,79.8855470601, 2,298.6
6.78879878812,79.8853220307, 2,258.3
6.78842157833,79.8851138904, 2,276.0
6.78795989649,79.8856759177, 3,64.0
6.78794218512,79.8857954265, 3,261.3
6.78789962458,79.886083735, 3,85.0
6.78774911568,79.8861241726, 3,107.60000000000001
6.78790557019,79.8862391313, 3,342.8
6.7878924518,79.8866022827, 3,243.70000000000002
6.7876077669,79.8867090327, 3,239.4
6.78783387323,79.8873242443, 3,17.0
6.78786497498,79.88765995, 3,71.2
6.78796182521,79.8876033628, 3,112.9
6.78796958339,79.8882216843, 3,135.9
6.78788065742,79.8885081816, 3,191.10000000000002
6.78777606661,79.8885857239, 3,3.4000000000000004
6.78799109764,79.8890849797, 3,182.0
6.78775116458,79.8893459966, 3,3.4000000000000004
6.78802556836,79.8895321528, 3,17.400000000000002
6.7879438953,79.8899526376, 3,221.5
6.7882044627,79.8903078694, 3,151.4
6.78821056643,79.890611746, 3,151.5
6.78811136124,79.8910155786, 3,21.8
6.78820875198,79.8911550158, 3,263.90000000000003
6.78798715683,79.8916046263, 3,96.9
6.78820051572,79.8918659158, 3,64.8
6.78819626484,79.8923171648, 3,286.8
6.78831330216,79.8926457192, 3,241.8
6.78818335473,79.8928585875, 3,174.70000000000002
6.78811993699,79.8932253949, 3,210.8
6.78815647648,79.8936128767, 3,354.8
6.78801875653,79.8939126851, 3,233.20000000000002
6.78796627405,79.894284512,3,342.3
6.7878416615,79.8948982761,3,221.8
6.78800685113,79.8953137078,3,41.2
6.78808889997,79.8953079164,3,308.20000000000005
6.7882853085,79.8956421097,3,286.3
6.78850911393,79.8964744448,4,264.7
6.78854731379,79.8970292265,4,71.8
6.78881147054,79.8983218988,4,165.5
6.78913639365,79.8987738245,4,325.5
6.78916467245,79.898950957,4,359.8
6.78990984437,79.8997218057,4,240.70000000000002
6.79076579094,79.8998887057,4,299.90000000000003
6.7909361169,79.9000550227,4,102.60000000000001
6.79121506361,79.9006767868,4,53.800000000000004
6.7913019075,79.9006406214,4,153.9
6.79130848685,79.9006578807,4,110.30000000000001
6.78834346751,79.8964284696,5,140.6
6.78873297892,79.8964226069,5,269.5
6.78954212102,79.8964771953,5,298.5
6.79001068411,79.8964615774,5,52.6
6.79049037905,79.8967996199,5,303.90000000000003
6.79095786751,79.8969813604,5,59.300000000000004
6.79131671917,79.8971925652,5,168.0
6.79163630294,79.8980965657,5,38.1
6.7916878162,79.898703,5,69.8
6.79210266117,79.8994869376,5,185.4
6.79239809289,79.8995091416,5,6.6000000000000005
6.79224187475,79.8999934171,5,261.7
6.7922232581,79.90053128,5,49.0
6.79161000072,79.9006640244,6,341.20000000000005
6.79153613806,79.9009635584,6,112.30000000000001
6.79155489205,79.9011439165,6,253.5
6.79131675183,79.9015194478,6,138.6
6.79148377269,79.9021301396,6,79.5
6.79150864692,79.9025653197,6,233.5
6.79175068006,79.9028646406,6,77.5
6.79178389744,79.9031544828,6,249.70000000000002
6.79230584218,79.9032352283,6,54.900000000000006
6.7929844433,79.9031973896,6,322.5
6.7933915068,79.9030937148,6,160.4
6.79360914102,79.9032720916,6,314.8
6.79399762268,79.9034005351,6,68.5
6.79457662406,79.903564587,6,39.900000000000006
6.79495864643,79.9037665541,6,236.70000000000002
6.79519871737,79.9037159841,6,261.1
6.79522125945,79.9035163579,6,214.5
6.7913380864,79.9007180451,7,162.70000000000002
6.79192362509,79.9007700727,7,318.40000000000003
6.79207296572,79.9007610614,7,41.900000000000006
6.7923474352,79.9007000966,8,26.8
6.79257375991,79.900512151,8,1.5
6.79286666757,79.9003167768,8,309.20000000000005
6.79297815838,79.9005355835,8,154.3
6.79360971027,79.9004011071,8,41.2
6.79368172568,79.900470244,9,294.1
6.79408453743,79.9001915896,9,55.900000000000006
6.79422565597,79.9001849503,9,203.4
6.79451790855,79.9002298124,9,291.90000000000003
6.79475592616,79.9003154887,9,274.1
6.79513101453,79.9003310923,9,351.0
6.79529921265,79.9003279632,9,32.0
6.79518728558,79.9003690287,10,225.0
6.795083201,79.9003303891,10,300.2
6.79531135633,79.9003976365,10,232.5
6.79610951766,79.9003410617,10,352.20000000000005
6.79660193861,79.9005975606,10,267.40000000000003
6.79699483058,79.9004488155,10,247.10000000000002
6.79709658918,79.9006283393,10,359.6
6.7977235888,79.9006699755,10,187.4
6.79796413321,79.9005131731,10,290.1
6.79829684399,79.9006762492,10,14.600000000000001
6.79861678095,79.9009232445,10,56.300000000000004
6.79520989784,79.9002182703,11,88.0
6.79516530994,79.9003475679,11,63.300000000000004
6.79524849227,79.9005712687,11,292.3
6.79509190269,79.9004620459,11,101.9
6.79509937682,79.9008057699,11,309.90000000000003
6.79489045595,79.9008339258,11,184.4
6.79481953248,79.9009280841,11,60.900000000000006
6.79487515856,79.9011432749,11,156.60000000000002
6.79478440151,79.9010829574,11,207.8
6.7947893236,79.9011874394,11,7.6000000000000005
6.79477582393,79.9014237358,11,48.900000000000006
6.79458655296,79.9017078855,11,76.10000000000001
6.79461883512,79.9018877641,11,295.6
6.79486724639,79.9020112229,11,327.5
6.79491218761,79.9023526645,11,0.30000000000000004
6.79544889196,79.9026255527,11,256.40000000000003
6.79535359064,79.9029959404,11,305.0
6.79548838853,79.9031847518,11,66.0
6.79519306879,79.9036054541,11,344.40000000000003
6.79537238302,79.9034525478,11,262.0
6.79520624285,79.9037516284,11,311.20000000000005
6.7950479148,79.9001742018,1,150.8
6.79530142241,79.899950457,1,16.900000000000002
6.79544606785,79.8996949095,1,319.3
6.79558572778,79.8991690321,1,346.0
6.79569677819,79.8985444616,1,94.9
6.79582066813,79.8984262869,1,122.4
6.7958351803,79.8983887769,1,333.6
6.79587167426,79.8978805644,1,71.4
6.79584952171,79.8974865137,1,312.6
6.79594113149,79.8969099343,1,292.90000000000003
6.79618293034,79.8963588212,1,320.8
6.79620353287,79.8959537885,1,297.6
6.79658489993,79.8955854953,1,352.0
6.79645693777,79.894728058,1,170.5
6.79680543716,79.8942214513,1,224.0
6.79708822018,79.8931460599,1,225.5
6.79742252875,79.8923127696,1,299.2
6.79754615483,79.8905336065,1,33.6
6.79761299733,79.88993443,1,299.6
6.79788799026,79.8910492685,1,156.3
6.79777438414,79.8917842487,1,334.90000000000003
6.79772651897,79.8901570862,1,210.0
6.79758012638,79.8893491091,1,227.0
6.79777083777,79.8887920381,1,334.1
6.79740822951,79.8887697908, 2,152.20000000000002
6.79723481776,79.8887378763, 2,110.10000000000001
6.79699136233,79.8886013556, 2,0.2
6.79668736145,79.8884799446, 2,155.4
6.79633911955,79.8885386029, 2,251.4
6.7962541898,79.888173778, 2,333.0
6.79589515489,79.8882259736, 2,308.6
6.79556340439,79.888122918, 2,198.5
6.79552639249,79.8879218049, 2,51.6
6.79522885409,79.8881301466, 2,344.6
6.79513962399,79.8878043612, 2,73.60000000000001
6.79490693474,79.8879468369, 2,278.8
6.79497226734,79.8878216725, 2,91.9
6.79470352567,79.8875348809, 2,233.9
6.79451191256,79.8874938771, 2,73.8
6.79405174193,79.8875486404, 2,354.0
6.79397457533,79.8873495133, 2,185.5
6.79378497148,79.8872412203, 2,252.9
6.79384600778,79.8872257139, 2,349.90000000000003
6.79341355093,79.8871231797, 2,1.6
6.79333055039,79.8873100181, 2,313.20000000000005
6.79305613309,79.8871595729, 2,149.5
6.79300642499,79.8869597587, 2,245.4
6.79265362018,79.8868990265, 2,219.70000000000002
6.79237274596,79.8867937331, 2,263.5
6.7924334512,79.8866723227, 2,179.5
6.79204046649,79.8867846559, 2,245.70000000000002
6.79211082858,79.8866752767, 2,220.3
6.79182383939,79.8866738447, 2,44.900000000000006
6.79172839931,79.886680729, 2,102.5
6.79146265512,79.8864997665, 2,43.6
6.79122586269,79.886454996, 2,169.5
6.79093972401,79.8862120381, 2,162.60000000000002
6.79066727783,79.8862870173, 2,272.8
6.79034992865,79.8862315693, 2,55.0
6.79034304155,79.8859936054, 2,208.3
6.79013590566,79.8858729341, 2,248.20000000000002
6.78977221143,79.8857869712, 2,124.60000000000001
6.78958168534,79.8857393474, 2,111.30000000000001
6.78950274549,79.885572596, 2,265.90000000000003
6.789211643,79.8854474114, 2,157.10000000000002
6.78887519452,79.8853917221, 2,127.80000000000001
6.7886441585,79.8854623934, 2,221.0
6.78840221611,79.8851423952, 2,344.90000000000003
6.78798405489,79.8856197271, 3,148.4
6.78800154189,79.8857467703, 3,169.0
6.78782183066,79.8859659511, 3,238.5
6.7878747542,79.8862277032, 3,197.5
6.78794228003,79.8863797023, 3,28.0
6.7876045581,79.8866735022, 3,168.70000000000002
6.78778082315,79.8869099252, 3,103.5
6.78763928119,79.8870609204, 3,287.0
6.78776025974,79.8875480189, 3,169.0
6.78788611155,79.8879099952, 3,318.40000000000003
6.78789039854,79.8879805056, 3,340.1
6.78782544214,79.8884852916, 3,53.400000000000006
6.7880856438,79.8886941202, 3,38.400000000000006
6.78781893769,79.8889611529, 3,284.7
6.78788613773,79.8893754439, 3,266.1
6.78809387614,79.8898127101, 3,223.9
6.78823311148,79.8899997413, 3,241.9
6.78827940822,79.8904673554, 3,83.10000000000001
6.7882609302,79.8904539526, 3,283.7
6.78819236257,79.8910046584, 3,161.8
6.7881875858,79.8912456771, 3,97.5
6.78825500401,79.8916243603, 3,264.3
6.78826132505,79.8918311495, 3,154.20000000000002
6.78805778553,79.8923804681, 3,187.10000000000002
6.78811642833,79.8926799563, 3,17.7
6.78817909403,79.892934721, 3,197.70000000000002
6.78809995469,79.8932203864, 3,8.4
6.78803965301,79.8934246853, 3,4.9
6.78799369342,79.8938452859, 3,47.6
6.78784740098,79.8942586166,3,68.0
6.78789773184,79.8946513351,3,106.4
6.78808583702,79.8953509431,3,106.4
6.78819288759,79.8951365625,3,53.400000000000006
6.78815583262,79.8956319388,3,55.300000000000004
6.78823655497,79.896409179,4,96.7
6.78838452484,79.8969789864,4,75.10000000000001
6.78861238477,79.8982244374,4,188.10000000000002
6.78912340716,79.8984684552,4,337.40000000000003
6.78923950776,79.8990882043,4,207.60000000000002
6.78984069651,79.8994992461,4,202.9
6.79072843238,79.8997323588,4,57.1
6.79085890138,79.9001859662,4,61.900000000000006
6.79142778292,79.9005148344,4,261.1
6.79139827687,79.9007412293,4,298.0
6.79133861196,79.9006799079,4,70.3
6.7882273271,79.8963610023,5,43.1
6.78900905912,79.8965856735,5,28.3
6.78950410471,79.8964871021,5,127.10000000000001
6.79012141001,79.8964722166,5,122.2
6.79046131726,79.8966645852,5,355.6
6.79100966771,79.8968139404,5,124.60000000000001
6.79154215571,79.8972228789,5,146.1
6.79167054322,79.8979590337,5,216.20000000000002
6.79184140022,79.8985571553,5,5.5
6.79185017201,79.8993513423,5,299.2
6.79240219578,79.8995799942,5,139.6
6.79203225104,79.8998617812,5,303.3
6.79220957272,79.9006151859,5,199.0
6.79144992967,79.9006784078,6,13.700000000000001
6.79151960962,79.9009367186,6,287.1
6.79147975671,79.9010279181,6,140.3
6.79135276242,79.90150871,6,354.0
6.79156769911,79.9018682206,6,175.8
6.79139906329,79.9024643101,6,244.4
6.79163642746,79.9027976564,6,303.1
6.79197743064,79.9031365731,6,173.4
6.79227327072,79.9033775808,6,184.5
6.792915985,79.9031243529,6,220.20000000000002
6.79313623204,79.9030377958,6,125.0
6.7935507856,79.9031930197,6,206.60000000000002
6.79399406149,79.903608462,6,328.20000000000005
6.7944840872,79.9035625124,6,92.2
6.79505127301,79.9037598947,6,101.30000000000001
6.79515017286,79.9035325067,6,162.10000000000002
6.79526067506,79.9035481476,6,30.700000000000003
6.79140777747,79.9007874666,7,139.1
6.79195848593,79.9006090233,7,246.0
6.79219424323,79.9005663618,7,346.3
6.79249529924,79.9004007726,8,226.4
6.79235620219,79.9004622033,8,178.8
6.79277401914,79.9002405792,8,291.7
6.79300506103,79.9004301475,8,138.4
6.79360739501,79.9005481109,8,15.0
6.79367715079,79.9004530944,9,98.2
6.79421665918,79.9003859304,9,292.8
6.79433406168,79.9004714155,9,74.10000000000001
6.79446689245,79.9002027213,9,266.8
6.79501068515,79.9002073618,9,173.20000000000002
6.79523245007,79.9004829148,9,240.5
6.79524388015,79.9002670262,9,95.7
6.79530665073,79.9004110427,10,67.7
6.79516365146,79.9004842241,10,33.6
6.79537215474,79.9002770834,10,190.5
6.79599753891,79.9003008674,10,154.10000000000002
6.79651507064,79.9004099208,10,199.10000000000002
6.79675276215,79.9006495475,10,115.30000000000001
6.79735175143,79.9004971609,10,210.8
6.79775789864,79.9007085595,10,12.100000000000001
6.79796522782,79.9007174125,10,80.30000000000001
6.79835146884,79.9008457461,10,266.7
6.79865548797,79.9009060176,10,215.4
6.79507509521,79.9002838275,11,200.70000000000002
6.79508809158,79.9004936509,11,172.60000000000002
6.79497361995,79.9003587093,11,305.8
6.79496374139,79.9006961265,11,321.6
6.79507224344,79.9005862758,11,184.10000000000002
6.79510577971,79.9006840469,11,123.0
6.79490856821,79.9010157477,11,243.4
6.79502532774,79.9008882774,11,353.90000000000003
6.7949571241,79.9010359506,11,251.60000000000002
6.79498461165,79.9012149392,11,63.300000000000004
6.79486087647,79.9014914643,11,296.40000000000003
6.79462545233,79.9016277065,11,188.10000000000002
6.79454867058,79.9015832582,11,162.70000000000002
6.79475546646,79.9022915212,11,129.8
6.79513042985,79.9024806506,11,165.5
6.79521271235,79.9026203249,11,283.5
6.79564896781,79.9028963838,11,348.20000000000005
6.79533847258,79.9031364147,11,24.5
6.79539850817,79.9033521711,11,297.5
6.7951110184,79.9035012119,11,91.30000000000001
6.79504217583,79.9036872418,11,124.2
6.79519201565,79.900325537,1,27.700000000000003
6.79533646707,79.9000094413,1,315.6
6.7955361088,79.8995162452,1,47.0
6.79559206028,79.899118221,1,260.5
6.79584718445,79.898503824,1,332.20000000000005
6.79590276214,79.8984173623,1,323.20000000000005
6.79586362296,79.8982226477,1,343.8
6.79587016262,79.897862129,1,353.3
6.79588781106,79.8974871566,1,186.20000000000002
6.79601030627,79.8969021229,1,7.6000000000000005
6.79629856321,79.8964963659,1,280.1
6.79638364418,79.8961605337,1,359.90000000000003
6.79664409805,79.8953904125,1,8.6
6.79648149308,79.895050301,1,94.7
6.7967575466,79.8942795134,1,341.20000000000005
6.79703419649,79.8931597099,1,284.7
6.79729210795,79.8923220131,1,27.700000000000003
6.79757649643,79.8903153127,1,86.7
6.7978697404,79.8898119015,1,202.9
6.79787320149,79.8907964806,1,53.300000000000004
6.7977227111,79.8915155881,1,334.90000000000003
6.79799190399,79.8899599218,1,266.8
6.79775343552,79.8891616887,1,147.0
6.79775298025,79.8887414305,1,261.40000000000003
6.79735742403,79.8887505178, 2,267.6
6.79709754337,79.8885737617, 2,293.40000000000003
6.79669314653,79.8884234937, 2,330.5
6.7965878131,79.888595756, 2,112.5
6.79649499318,79.888467186, 2,254.4
6.79609682437,79.8883687635, 2,212.20000000000002
6.79575065649,79.8881241865, 2,337.1
6.7956175214,79.8881469825, 2,176.70000000000002
6.79544315333,79.8880110158, 2,33.4
6.79542876346,79.8880068867, 2,178.9
6.79537866387,79.8880095848, 2,255.0
6.79496255978,79.8877436834, 2,254.70000000000002
6.79496614259,79.8878725204, 2,168.10000000000002
6.79454766567,79.8877307475, 2,278.90000000000003
6.79436950314,79.8876796139, 2,131.8
6.79408939977,79.8876483099, 2,259.5
6.79401697557,79.8874963106, 2,172.5
6.79385017213,79.8873944955, 2,128.70000000000002
6.79376981225,79.8872792837, 2,186.3
6.79349982395,79.8871764104, 2,150.0
6.79312745327,79.8871691913, 2,37.9
6.79319546622,79.8870777756, 2,115.4
6.79281644454,79.887087492, 2,136.6
6.79285230133,79.8869726429, 2,89.7
6.79233370173,79.8867055914, 2,21.6
6.79245838719,79.8869345522, 2,196.5
6.79211261308,79.8868523105, 2,242.20000000000002
6.79189060145,79.8865116919, 2,243.5
6.79162456791,79.8864827592, 2,179.9
6.79171956488,79.8865197111, 2,251.60000000000002
6.79132384076,79.8864085473, 2,130.1
6.79121197395,79.8865032869, 2,175.4
6.7908807695,79.8861527782, 2,19.3
6.79072115584,79.8862605613, 2,95.80000000000001
6.79044651755,79.8860124768, 2,159.3
6.7902126078,79.8860318614, 2,336.20000000000005
6.79029581191,79.8858450004, 2,30.700000000000003
6.78972990705,79.8859633259, 2,170.3
6.7897147132,79.885594081, 2,124.4
6.78952589641,79.8857293846, 2,240.5
6.78912514931,79.8855299715, 2,25.6
6.78915139825,79.8854654631, 2,278.5
6.78861643815,79.8853310696, 2,48.2
6.78847295269,79.8852547645, 2,184.0
6.78823865934,79.8856835617, 3,271.0
6.78807916779,79.8856770595, 3,148.4
6.78798073085,79.8857964212, 3,65.9
6.78785582946,79.8861910158, 3,219.10000000000002
6.78780426973,79.8863971855, 3,27.700000000000003
6.78765651396,79.8866735203, 3,117.0
6.78764742921,79.8869919473, 3,329.1
6.78772869811,79.8872788816, 3,22.6
6.78797201714,79.8875851946, 3,125.9
6.78792951922,79.8877593044, 3,109.9
6.78805132199,79.8879838508, 3,108.0
6.78793081513,79.888438033, 3,46.400000000000006
6.78800716482,79.8887565149, 3,241.70000000000002
6.78802496798,79.8890014334, 3,278.90000000000003
6.78803751094,79.8894147965, 3,187.0
6.7879356015,79.8897536593, 3,91.10000000000001
6.78805434501,79.8901183365, 3,310.70000000000005
6.78808985741,79.8902762978, 3,257.40000000000003
6.78810546179,79.8906018132, 3,219.20000000000002
6.78820932906,79.890801, 3,160.8
6.78805401494,79.8914339641, 3,115.4
6.78800293312,79.8917457217, 3,173.70000000000002
6.78799222393,79.89193673, 3,74.8
6.78823433111,79.892311055, 3,261.8
6.78807793396,79.8927732097, 3,132.0
6.78829154775,79.8930401132, 3,272.90000000000003
6.78801745339,79.8932672665, 3,180.8
6.78807650618,79.893677754, 3,129.4
6.78812963898,79.8939510323, 3,64.7
6.78775578183,79.8942233735,3,327.3
6.78804511665,79.8946884148,3,283.0
6.78804621526,79.8952248746,3,327.40000000000003
6.78808793968,79.8951516189,3,222.9
6.78812293356,79.8956548578,3,154.10000000000002
6.78830861521,79.8963848863,4,353.20000000000005
6.78846945308,79.8969560905,4,317.20000000000005
6.78878484011,79.8983258695,4,152.70000000000002
6.78889095414,79.8986252358,4,168.9
6.78913014952,79.8991200269,4,287.1
6.78979428595,79.8996780181,4,346.70000000000005
6.79074014476,79.8999576849,4,211.0
6.79101937093,79.900225507,4,54.400000000000006
6.79134428555,79.9004207644,4,145.8
6.79145945846,79.9005947985,4,266.1
6.79143238114,79.9006336797,4,295.0
6.78829166768,79.896586723,5,222.20000000000002
6.78872279752,79.8964360542,5,16.5
6.78965295975,79.8965640029,5,22.900000000000002
6.78993037974,79.8963508803,5,288.0
6.79031723444,79.8966287277,5,186.9
6.79090642216,79.896942356,5,255.5
6.79145544258,79.8973008915,5,324.40000000000003
6.79180536395,79.8980913814,5,320.3
6.79169957001,79.8987528632,5,12.200000000000001
6.79182825907,79.8994859396,5,209.3
6.79211000978,79.8996463561,5,11.0
6.79205094989,79.8999842297,5,278.3
6.79209888791,79.9004451699,5,184.5
6.79159162743,79.9006547746,6,330.0
6.79152673273,79.900891337,6,241.70000000000002
6.79154972453,79.9012362189,6,140.9
6.79149828102,79.9015243018,6,294.6
6.79134355017,79.9020660665,6,202.70000000000002
6.79150062895,79.902604204,6,305.90000000000003
6.79166489779,79.9028241594,6,96.9
6.7918314901,79.9031364443,6,65.4
6.792402322,79.9031538161,6,183.4
6.79279042793,79.9033016274,6,132.8
6.79331055967,79.9031892506,6,284.3
6.79357950712,79.9034661261,6,77.5
6.79396192414,79.9036528747,6,215.60000000000002
6.79453768392,79.9036278838,6,260.1
6.79478978086,79.9036010084,6,82.7
6.79500601907,79.903712132,6,302.2
6.79516374241,79.9036151809,6,191.20000000000002
6.79135058789,79.90076529,7,211.60000000000002
6.79206965839,79.9007080087,7,75.10000000000001
6.7922493924,79.9006535519,7,18.7
6.79242391336,79.9005449843,8,288.5
6.79238212474,79.9005529993,8,51.900000000000006
6.79282503241,79.9004868265,8,234.3
6.79290080823,79.9006060365,8,275.3
6.79346994781,79.9005761245,8,307.0
6.79394170932,79.9002818742,9,110.60000000000001
6.79402286619,79.9004719519,9,338.3
6.79439060224,79.9004624656,9,233.70000000000002
6.79452730825,79.9002950517,9,250.10000000000002
6.79490598562,79.9001889356,9,318.3
6.79515677337,79.9004358424,9,319.8
6.79516013201,79.9004014885,9,309.0
6.79506488626,79.9003280188,10,334.1
6.79511701698,79.9002554502,10,333.1
6.79535858433,79.9004139418,10,34.1
6.79617280005,79.9005963093,10,107.9
6.79667837095,79.9006289336,10,73.2
6.79677588997,79.9003487758,10,75.3
6.79729926408,79.9004562234,10,340.3
6.79774436258,79.9005677471,10,104.2
6.79798412719,79.9006870694,10,197.0
6.79835209242,79.9008353232,10,260.7
6.79854182665,79.9009245603,10,215.0
6.79505257325,79.9004920257,11,155.20000000000002
6.79512576153,79.9004268474,11,112.9
6.79511197856,79.9003611174,11,34.4
6.79494026476,79.9004956636,11,209.70000000000002
6.79514436641,79.9006328203,11,319.5
6.7948676606,79.9008758149,11,48.0
6.79509319251,79.9008706501,11,69.8
6.79482152865,79.9008825866,11,3.0
6.79475768341,79.9011458745,11,307.90000000000003
6.79477734,79.9011140117,11,80.0
6.79475673922,79.9013613139,11,208.0
6.79484541686,79.901647564,11,156.3
6.79483904233,79.9016444815,11,308.8
6.79482492878,79.9021181219,11,235.60000000000002
6.79500719809,79.9024622456,11,62.6
6.79529023496,79.9026980302,11,160.8
6.79535007548,79.9029050111,11,68.9
6.79545364913,79.903182595,11,235.3
6.7953715159,79.9034462474,11,8.3
6.79516678672,79.9035763385,11,16.8
6.79523209244,79.9036949821,11,108.4

